user,item,rating
555,1061,4
118,701,3
353,180,5
594,640,5
533,258,3
699,78,1
618,504,5
63,701,4
386,16,5
100,1209,2
26,1372,3
178,958,4
650,590,3
3,635,5
176,70,4
432,151,3
129,662,5
438,1260,5
649,1127,5
645,1155,5
108,652,5
17,1134,5
205,1292,4
258,271,3
647,1132,4
541,72,4
455,1287,4
577,860,1
588,948,3
170,622,5
540,1286,3
242,590,2
634,558,5
673,1182,5
132,9,4
137,1308,3
684,1233,3
173,103,3
668,769,3
562,272,3
68,551,1
619,261,5
149,1113,4
63,804,3
508,1120,3
267,5,5
249,356,3
125,1068,5
346,333,4
266,986,4
370,919,5
151,1087,5
311,54,4
403,1034,5
437,903,5
154,90,5
393,397,4
679,671,4
160,1158,2
48,376,4
399,106,5
589,44,4
405,962,3
171,618,3
599,73,5
675,398,5
398,158,4
130,262,3
328,52,5
586,488,3
538,788,3
293,1044,5
456,852,3
582,251,5
562,581,3
324,418,1
517,969,5
112,463,4
604,201,2
335,339,1
286,1037,3
645,94,5
608,562,2
176,336,4
468,167,4
321,891,4
66,779,4
273,830,5
482,179,5
244,1325,4
65,328,1
422,1395,4
69,1310,4
442,1031,5
346,541,5
176,655,4
700,591,5
533,1219,5
636,481,5
628,333,4
647,1068,4
31,224,4
650,177,3
122,809,3
420,1357,3
463,213,1
95,1317,5
626,951,1
242,678,4
514,318,4
154,235,5
197,858,1
697,542,3
60,904,5
651,1086,4
172,155,3
78,539,4
534,762,5
291,798,5
627,946,3
558,697,3
57,1335,5
382,692,5
4,759,1
643,1014,5
615,1353,3
434,1391,4
496,1030,4
368,368,4
162,537,4
273,856,5
451,111,1
230,251,4
630,1244,5
106,1175,3
144,287,3
302,1111,3
218,773,3
46,679,5
313,483,5
506,1200,5
328,474,5
383,94,5
549,488,3
690,1080,4
111,1209,2
201,765,4
259,870,4
107,1407,4
31,923,5
687,102,5
556,297,4
660,381,5
534,1191,5
208,1388,5
363,1294,2
679,1021,4
328,322,5
176,879,4
615,779,3
258,216,4
283,471,4
311,701,5
512,863,5
271,875,3
73,242,5
242,888,5
633,256,5
393,212,4
635,1268,4
30,301,5
146,1032,1
311,1220,5
434,604,2
694,615,5
309,280,4
201,69,2
566,875,4
597,1387,4
340,173,1
359,220,4
365,1118,4
81,866,5
137,608,3
576,1163,5
682,614,5
305,122,5
156,577,4
14,957,5
140,934,4
403,609,5
668,1219,5
301,577,1
224,1186,1
267,944,5
464,1389,1
342,433,5
478,980,5
401,1186,1
467,11,3
407,595,5
580,130,5
667,1247,4
199,950,4
686,198,4
217,301,4
389,742,5
568,1375,5
432,1269,5
589,1123,4
198,1257,4
221,635,5
194,328,3
339,1231,5
686,1378,5
703,453,5
628,51,1
365,41,4
701,1219,5
422,803,5
16,930,5
203,933,1
21,1174,5
128,920,5
16,287,5
148,272,2
562,140,5
373,1332,3
556,225,3
81,1274,5
562,819,4
542,468,5
682,656,5
82,349,4
30,349,4
65,720,3
66,1055,3
1,311,3
52,1122,3
241,597,4
260,834,1
122,394,3
471,59,3
651,1262,3
369,1385,5
36,653,5
648,969,5
473,490,5
517,1034,4
401,612,2
622,420,4
31,458,3
183,1010,5
608,443,4
466,1370,5
421,239,5
695,1398,5
464,287,5
293,165,3
485,46,3
116,1144,5
108,1373,5
547,513,2
507,748,4
626,1014,1
473,940,5
379,1221,5
668,251,5
96,251,3
157,334,4
235,767,1
162,596,3
217,1288,5
281,1324,3
364,1001,5
275,878,5
374,769,4
518,51,3
668,948,5
649,268,3
67,1168,5
288,1153,3
29,754,5
673,946,3
227,516,3
384,733,5
365,609,4
491,781,1
373,805,3
495,351,5
151,562,4
473,1396,4
223,660,5
214,985,5
74,496,4
248,443,5
57,588,3
517,524,5
255,574,3
611,1165,4
443,165,4
537,296,5
601,490,5
692,1354,5
450,1007,3
113,397,3
75,944,5
452,866,5
103,146,3
446,1082,5
472,262,3
325,959,3
24,586,5
436,835,3
673,1162,5
523,260,5
601,272,5
391,987,5
565,4,5
126,274,3
367,10,4
195,155,2
487,261,5
121,795,4
448,1120,1
520,698,5
600,294,4
613,590,4
299,519,5
96,597,2
704,971,5
422,1001,5
695,980,5
293,1155,5
413,763,4
683,312,5
134,91,5
388,772,5
617,533,5
328,117,5
460,451,3
88,1193,5
618,658,5
161,1004,5
583,1125,4
559,272,4
656,1030,4
255,149,3
437,310,5
621,108,4
552,1410,5
264,58,5
253,246,3
358,817,3
244,47,3
464,836,5
90,806,5
134,795,4
359,1084,5
369,547,5
617,82,5
310,1259,1
249,31,5
370,1045,4
403,193,5
164,565,5
614,684,5
211,987,5
145,180,1
437,773,5
434,1177,1
674,714,4
700,1057,3
301,102,1
302,444,4
70,1295,5
491,368,5
188,1217,3
120,1090,5
78,75,4
334,785,3
279,1078,5
588,966,1
427,594,5
431,144,5
391,239,5
50,942,4
227,572,3
137,1073,5
586,554,4
499,1159,2
328,1324,5
63,681,5
112,1329,4
219,1123,2
518,419,1
192,774,5
440,65,5
298,943,4
353,1340,5
240,756,3
226,652,5
506,469,4
524,618,3
54,727,5
153,253,4
633,1118,4
523,744,4
